#####################################################################################################
# NeXus source file: SAXS-d2.5m
# NXdata: name = img{0}_azimuthalIntegration_Px_11
#
#
# Exposure_msec                                     900000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil SWING
# _diffrn_sofware                                   Foxtrot 3.4.9-3471
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [407]
# _sas_detc.pixsize                                 172.0
# _sas_detc.center_ax                               16.295
# _sas_detc.center_eq                               387.94
# _sas_detc.dist_spec/detc                          2489.13
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.54189
# _sas_detc.bias                                    0
# _sas_detc.mask                                    /data0/images/inhouse/GustavoQuintero_20240430/mask.txt
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
# Bsx                                               0.0
# Bsz                                               0.0
# Center_1                                          16.295
# Center_2                                          387.94
# DDummy                                            0.6
# Date                                              2024-04-30 10:19:10
# Ddelta                                            0.0
# Det                                               0.0
# Detector                                          0.0
# Detx                                              33.0
# Detz                                              13.5
# Dummy                                             -1.5
# EDF_BinarySize                                    792836.0
# EDF_DataBlockID                                   0.0
# EDF_HeaderSize                                    1536.0
# ExposureTime                                      900.0
# Gamma                                             0.0
# HeaderID                                          EH:000000:000000:000000
# Intensity1                                        1.0E-15
# Monitor                                           0.0
# Om                                                -2.60243E-8
# PSize_1                                           1.72E-4
# PSize_2                                           1.72E-4
# Pil_Roi0                                          6105.23
# Pilct0                                            1649160.0
# Pilct1                                            1143940.0
# Pilroi0                                           6105.23
# Pilroi1                                           1143940.0
# RetriggerMode                                     0.0
# S1bot                                             0.3
# S1hl                                              0.3
# S1hr                                              0.3
# S1top                                             0.3
# S2bot                                             0.25
# S2hl                                              0.25
# S2hr                                              0.25
# S2top                                             0.25
# SampleDistance                                    2.48913
# Sec                                               1.005
# Size                                              792836.0
# Temperature                                       nan
# Thickness                                         0.0
# Title                                             GustavoQuintero_20240430_0_00001.edf
# WaveLength                                        1.54189E-10
# X                                                 19.6658
# Z                                                 -12.5
#####################################################################################################
q(A-1)                                            I(q)GustavoQuintero_20240430_0_00001.edf{0}_AzInt_Px_11     Sig(q)GustavoQuintero_20240430_0_00001.edf{0}_AzInt_Px_11   2Theta(degrees)                                   
0.0                                               nan                                                         nan                                                         0.0                                               
0.000281583591265                                 nan                                                         nan                                                         0.0039591640696                                   
0.000563167179505                                 nan                                                         nan                                                         0.00791832810139                                  
0.000844750761694                                 nan                                                         nan                                                         0.0118774920576                                   
0.00112633433481                                  nan                                                         nan                                                         0.0158366559003                                   
0.00140791789582                                  nan                                                         nan                                                         0.0197958195918                                   
0.00168950144171                                  nan                                                         nan                                                         0.0237549830943                                   
0.00197108496944                                  nan                                                         nan                                                         0.0277141463699                                   
0.002252668476                                    nan                                                         nan                                                         0.0316733093808                                   
0.00253425195836                                  nan                                                         nan                                                         0.0356324720893                                   
0.00281583541349                                  nan                                                         nan                                                         0.0395916344575                                   
0.00309741883837                                  nan                                                         nan                                                         0.0435507964476                                   
0.00337900222998                                  nan                                                         nan                                                         0.0475099580218                                   
0.00366058558528                                  nan                                                         nan                                                         0.0514691191423                                   
0.00394216890125                                  nan                                                         nan                                                         0.0554282797713                                   
0.00422375217487                                  427.519426748                                               20.6765595713                                               0.059387439871                                    
0.00450533540312                                  408.184469129                                               4.04071883484                                               0.0633465994035                                   
0.00478691858296                                  414.105799763                                               2.76923126425                                               0.0673057583311                                   
0.00506850171137                                  411.812202163                                               2.25479778681                                               0.0712649166159                                   
0.00535008478533                                  408.097691567                                               2.17837881564                                               0.0752240742202                                   
0.00563166780181                                  398.796031497                                               2.27578208055                                               0.0791832311061                                   
0.00591325075779                                  404.088424235                                               2.33680800013                                               0.0831423872358                                   
0.00619483365024                                  397.984102322                                               2.27346489369                                               0.0871015425716                                   
0.00647641647613                                  395.245469406                                               2.41090343982                                               0.0910606970755                                   
0.00675799923245                                  384.509122475                                               2.27949350931                                               0.0950198507098                                   
0.00703958191616                                  384.222670422                                               2.24846260451                                               0.0989790034368                                   
0.00732116452425                                  380.540237338                                               2.28317874965                                               0.102938155218                                    
0.00760274705368                                  374.996191304                                               2.17871797538                                               0.106897306017                                    
0.00788432950143                                  369.757025268                                               2.19136173506                                               0.110856455795                                    
0.00816591186447                                  363.76046357                                                2.09348575026                                               0.114815604514                                    
0.00844749413979                                  359.261383696                                               2.02053013837                                               0.118774752137                                    
0.00872907632435                                  351.675247187                                               2.07093023685                                               0.122733898625                                    
0.00901065841513                                  346.482686423                                               1.96209986041                                               0.126693043942                                    
0.00929224040911                                  337.028873842                                               1.96822897984                                               0.130652188048                                    
0.00957382230326                                  330.866423112                                               1.90681012777                                               0.134611330907                                    
0.00985540409455                                  325.645981751                                               1.83226759097                                               0.138570472481                                    
0.01013698578                                     317.549360018                                               1.88891594744                                               0.142529612731                                    
0.0104185673565                                   307.160316001                                               1.77040099163                                               0.14648875162                                     
0.010700148821                                    298.321320741                                               1.75371301563                                               0.15044788911                                     
0.0109817301707                                   290.747249598                                               1.73130788107                                               0.154407025163                                    
0.0112633114023                                   282.325750395                                               1.69732378114                                               0.158366159742                                    
0.0115448925129                                   273.143444929                                               1.64451302955                                               0.162325292808                                    
0.0118264734996                                   266.453162066                                               1.60065049435                                               0.166284424325                                    
0.0121080543591                                   256.668792121                                               1.56348874612                                               0.170243554253                                    
0.0123896350886                                   251.251693269                                               1.53958821127                                               0.174202682556                                    
0.0126712156849                                   242.264671968                                               1.52627054798                                               0.178161809195                                    
0.0129527961452                                   236.599057277                                               1.48012337777                                               0.182120934132                                    
0.0132343764662                                   223.891659335                                               1.40142534477                                               0.186080057331                                    
0.0135159566451                                   214.061232361                                               1.40786404015                                               0.190039178752                                    
0.0137975366788                                   207.611304859                                               1.36150807634                                               0.193998298359                                    
0.0140791165643                                   198.779225446                                               1.30906252568                                               0.197957416113                                    
0.0143606962985                                   192.897530979                                               1.27857549345                                               0.201916531977                                    
0.0146422758784                                   186.043793516                                               1.25565634338                                               0.205875645912                                    
0.0149238553011                                   177.372474841                                               1.22088287175                                               0.209834757882                                    
0.0152054345634                                   168.861837083                                               1.18134733216                                               0.213793867848                                    
0.0154870136623                                   160.372455222                                               1.14654123438                                               0.217752975772                                    
0.0157685925948                                   152.680233602                                               1.10080656925                                               0.221712081616                                    
0.016050171358                                    145.541461596                                               1.0833968698                                                0.225671185343                                    
0.0163317499487                                   138.244799127                                               1.0516582335                                                0.229630286916                                    
0.016613328364                                    132.060061287                                               1.01574846873                                               0.233589386295                                    
0.0168949066008                                   125.923977617                                               0.980447103545                                              0.237548483444                                    
0.0171764846561                                   120.061841913                                               0.95012876725                                               0.241507578324                                    
0.0174580625268                                   113.70015272                                                0.928110181208                                              0.245466670898                                    
0.01773964021                                     108.45299683                                                0.889747277577                                              0.249425761128                                    
0.0180212177026                                   104.55130502                                                0.880043653112                                              0.253384848977                                    
0.0183027950017                                   97.5315963958                                               0.843760040395                                              0.257343934405                                    
0.0185843721041                                   92.783849677                                                0.814102241985                                              0.261303017376                                    
0.0188659490068                                   87.8423187772                                               0.794971349484                                              0.265262097852                                    
0.0191475257069                                   82.5184903813                                               0.744200049267                                              0.269221175794                                    
0.0194291022012                                   79.2790000417                                               0.752527661813                                              0.273180251166                                    
0.0197106784868                                   74.46659402                                                 0.711753642808                                              0.277139323929                                    
0.0199922545607                                   70.5244911512                                               0.697419071894                                              0.281098394045                                    
0.0202738304198                                   67.9660145942                                               0.673144551824                                              0.285057461477                                    
0.0205554060611                                   64.0329832635                                               0.642753287773                                              0.289016526187                                    
0.0208369814816                                   60.783986443                                                0.640873403482                                              0.292975588138                                    
0.0211185566782                                   57.57171375                                                 0.613433672599                                              0.29693464729                                     
0.021400131648                                    51.9114086523                                               0.576870181679                                              0.300893703607                                    
0.0216817063878                                   51.1055743936                                               0.576080264879                                              0.30485275705                                     
0.0219632808947                                   49.8645441203                                               0.553110096805                                              0.308811807583                                    
0.0222448551657                                   45.8749411519                                               0.544040983842                                              0.312770855166                                    
0.0225264291977                                   43.5327951852                                               0.518394903395                                              0.316729899763                                    
0.0228080029877                                   40.8082288245                                               0.497327076668                                              0.320688941335                                    
0.0230895765327                                   37.9950982941                                               0.481340405689                                              0.324647979845                                    
0.0233711498296                                   36.203402406                                                0.464227396672                                              0.328607015255                                    
0.0236527228755                                   34.5227722239                                               0.458819514733                                              0.332566047527                                    
0.0239342956672                                   32.3533038537                                               0.431217056555                                              0.336525076623                                    
0.0242158682019                                   30.7422407559                                               0.427784083148                                              0.340484102505                                    
0.0244974404764                                   28.9760432227                                               0.411654869296                                              0.344443125136                                    
0.0247790124877                                   26.4703698651                                               0.392308596906                                              0.348402144478                                    
0.0250605842328                                   25.9867033254                                               0.387583126521                                              0.352361160494                                    
0.0253421557087                                   23.9021767395                                               0.360431228971                                              0.356320173144                                    
0.0256237269124                                   22.2907851227                                               0.356908209298                                              0.360279182392                                    
0.0259052978408                                   21.2651028758                                               0.344683418971                                              0.364238188199                                    
0.0261868684909                                   19.6746387948                                               0.32700765837                                               0.368197190528                                    
0.0264684388597                                   18.2319509494                                               0.317388382883                                              0.372156189342                                    
0.0267500089441                                   17.8393172591                                               0.307236103495                                              0.376115184601                                    
0.0270315787412                                   16.4927128498                                               0.300216693234                                              0.380074176269                                    
0.0273131482479                                   15.1310674058                                               0.282210141023                                              0.384033164308                                    
0.0275947174611                                   14.551154305                                                0.276749509046                                              0.38799214868                                     
0.027876286378                                    13.1963546495                                               0.263551463217                                              0.391951129346                                    
0.0281578549954                                   12.2408522714                                               0.251200509404                                              0.39591010627                                     
0.0284394233102                                   12.1145005077                                               0.253184852442                                              0.399869079413                                    
0.0287209913196                                   11.6800804122                                               0.240471389207                                              0.403828048738                                    
0.0290025590205                                   10.8391456733                                               0.235774439094                                              0.407787014207                                    
0.0292841264097                                   10.2124304054                                               0.22711654939                                               0.411745975782                                    
0.0295656934844                                   9.899511229                                                 0.221385074545                                              0.415704933426                                    
0.0298472602415                                   9.01907023966                                               0.212898117344                                              0.419663887099                                    
0.030128826678                                    8.94000264717                                               0.207326569653                                              0.423622836766                                    
0.0304103927908                                   8.30118786674                                               0.203231130427                                              0.427581782387                                    
0.0306919585769                                   7.67160565196                                               0.192056913633                                              0.431540723925                                    
0.0309735240333                                   7.29658429611                                               0.187303957204                                              0.435499661343                                    
0.031255089157                                    7.00576567952                                               0.180942288587                                              0.439458594602                                    
0.0315366539449                                   6.73536806103                                               0.178673007512                                              0.443417523665                                    
0.0318182183941                                   6.37115653405                                               0.176731479329                                              0.447376448493                                    
0.0320997825014                                   5.7855408369                                                0.161441694092                                              0.45133536905                                     
0.0323813462639                                   5.83336455087                                               0.165497076053                                              0.455294285297                                    
0.0326629096786                                   5.2327405702                                                0.154231892837                                              0.459253197197                                    
0.0329444727424                                   4.99567218256                                               0.151735915242                                              0.463212104711                                    
0.0332260354523                                   4.76936642233                                               0.147580827935                                              0.467171007802                                    
0.0335075978053                                   4.8027831577                                                0.144827412577                                              0.471129906433                                    
0.0337891597984                                   4.47392510957                                               0.143264471959                                              0.475088800564                                    
0.0340707214285                                   4.14764660737                                               0.133427602512                                              0.47904769016                                     
0.0343522826925                                   3.94848824901                                               0.132479083134                                              0.483006575181                                    
0.0346338435876                                   3.81291511894                                               0.129610196484                                              0.48696545559                                     
0.0349154041106                                   3.72353037394                                               0.125616116266                                              0.490924331349                                    
0.0351969642586                                   3.54023306554                                               0.125165894592                                              0.49488320242                                     
0.0354785240285                                   3.47075154387                                               0.121535323757                                              0.498842068766                                    
0.0357600834173                                   3.44600411242                                               0.121359855608                                              0.502800930349                                    
0.0360416424219                                   3.07752964213                                               0.113720333445                                              0.506759787131                                    
0.0363232010394                                   3.21070049803                                               0.11639963139                                               0.510718639074                                    
0.0366047592667                                   3.17722354462                                               0.116781005075                                              0.514677486141                                    
0.0368863171008                                   2.89947206281                                               0.108352185757                                              0.518636328293                                    
0.0371678745386                                   2.97649566954                                               0.109560469608                                              0.522595165493                                    
0.0374494315772                                   3.211059121                                                 0.114960468277                                              0.526553997703                                    
0.0377309882136                                   2.95008022658                                               0.10996384715                                               0.530512824885                                    
0.0380125444446                                   2.69380030967                                               0.105731044274                                              0.534471647002                                    
0.0382941002673                                   2.78389224429                                               0.103284397866                                              0.538430464015                                    
0.0385756556787                                   2.40353846141                                               0.0992566959955                                             0.542389275887                                    
0.0388572106757                                   2.46657101189                                               0.0989409687992                                             0.546348082581                                    
0.0391387652553                                   2.50281028336                                               0.0996652460009                                             0.550306884057                                    
0.0394203194144                                   2.54632635888                                               0.0993522397014                                             0.55426568028                                     
0.0397018731502                                   2.52501394417                                               0.0991279780274                                             0.558224471209                                    
0.0399834264595                                   2.55959715162                                               0.0998046110522                                             0.562183256809                                    
0.0402649793392                                   2.50188077726                                               0.0979140137427                                             0.566142037041                                    
0.0405465317865                                   2.24533148854                                               0.0925809933851                                             0.570100811868                                    
0.0408280837983                                   2.2698278705                                                0.0930847452438                                             0.574059581251                                    
0.0411096353715                                   2.2427215116                                                0.0918290320645                                             0.578018345152                                    
0.0413911865031                                   2.2131120837                                                0.0920905479899                                             0.581977103535                                    
0.0416727371901                                   2.05202822804                                               0.086705052753                                              0.585935856361                                    
0.0419542874295                                   2.26715034647                                               0.0916416300458                                             0.589894603593                                    
0.0422358372182                                   2.22820586431                                               0.090851220535                                              0.593853345192                                    
0.0425173865533                                   2.14204509853                                               0.0885866832097                                             0.597812081121                                    
0.0427989354316                                   2.34552980658                                               0.0928692540536                                             0.601770811342                                    
0.0430804838503                                   2.34271524082                                               0.0914781011502                                             0.605729535817                                    
0.0433620318062                                   2.07078081722                                               0.0869418081394                                             0.609688254509                                    
0.0436435792963                                   1.99242993601                                               0.0840628942213                                             0.613646967379                                    
0.0439251263177                                   2.16497559854                                               0.0885747242246                                             0.617605674391                                    
0.0442066728672                                   2.05046971486                                               0.0840941943769                                             0.621564375506                                    
0.0444882189419                                   2.14079770786                                               0.0872918060749                                             0.625523070686                                    
0.0447697645388                                   1.86966298449                                               0.0817225606016                                             0.629481759893                                    
0.0450513096547                                   1.8437095761                                                0.0797419899763                                             0.633440443091                                    
0.0453328542868                                   1.72173933432                                               0.0774609937206                                             0.63739912024                                     
0.045614398432                                    1.95964442728                                               0.081511417283                                              0.641357791304                                    
0.0458959420872                                   1.73158997801                                               0.0776824479836                                             0.645316456244                                    
0.0461774852494                                   1.84511612364                                               0.0800492811207                                             0.649275115023                                    
0.0464590279156                                   1.81632168032                                               0.0775595448108                                             0.653233767603                                    
0.0467405700828                                   1.8622766822                                                0.0797317225614                                             0.657192413946                                    
0.047022111748                                    1.65595979147                                               0.0740567747974                                             0.661151054015                                    
0.0473036529081                                   1.76347900167                                               0.077456055111                                              0.665109687771                                    
0.0475851935602                                   1.73991809269                                               0.076037104667                                              0.669068315176                                    
0.0478667337011                                   1.68453329733                                               0.0742034386059                                             0.673026936194                                    
0.0481482733279                                   1.6417002011                                                0.0739829719008                                             0.676985550786                                    
0.0484298124376                                   1.65565383024                                               0.0734448907863                                             0.680944158915                                    
0.0487113510271                                   1.72068219323                                               0.0751185086244                                             0.684902760542                                    
0.0489928890933                                   1.41901833387                                               0.0681052159254                                             0.68886135563                                     
0.0492744266334                                   1.66866079982                                               0.0784778349497                                             0.692819944141                                    
0.0495559636442                                   1.61842724797                                               0.0784543248234                                             0.696778526038                                    
0.0498375001228                                   1.5431190159                                                0.0757481958062                                             0.700737101282                                    
0.0501190360661                                   1.50308223971                                               0.0760420771153                                             0.704695669836                                    
0.050400571471                                    1.62064916834                                               0.0785084602572                                             0.708654231662                                    
0.0506821063347                                   1.32096341885                                               0.0725535925526                                             0.712612786722                                    
0.050963640654                                    1.34300043292                                               0.0738960919772                                             0.716571334979                                    
0.0512451744259                                   1.41177401795                                               0.0741254842708                                             0.720529876394                                    
0.0515267076474                                   1.38786790365                                               0.0746666167057                                             0.72448841093                                     
0.0518082403155                                   1.44390585453                                               0.0761592075093                                             0.72844693855                                     
0.0520897724272                                   1.47695331509                                               0.0781319972188                                             0.732405459215                                    
0.0523713039794                                   1.30192967494                                               0.0730554552945                                             0.736363972887                                    
0.0526528349691                                   1.2672328133                                                0.0717819138423                                             0.74032247953                                     
0.0529343653933                                   1.29420375112                                               0.0745381022953                                             0.744280979104                                    
0.053215895249                                    1.15066241741                                               0.0681245544809                                             0.748239471573                                    
0.0534974245331                                   1.21534238068                                               0.0716195006895                                             0.752197956899                                    
0.0537789532427                                   1.15521192641                                               0.0692435051031                                             0.756156435043                                    
0.0540604813747                                   1.15955137674                                               0.0701045692342                                             0.760114905968                                    
0.054342008926                                    1.18729000714                                               0.0721720281905                                             0.764073369636                                    
